Postal Code,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,X,Y
228193,243.6,308.8,352.7,331.9,455,404.6,459.7,471,452.8,425.4,387.8,435.3,29672.0266,31384.1562
228194,275.2,367.9,597.5,515.9,617.2,607.9,695.9,710.4,639.4,685.8,587.6,620.7,29696.7694,31384.0271
228196,231.8,300.3,475.6,453,649.7,542.2,648,698.5,599.3,628.8,735.5,695.5,29731.9242,31465.6009
228213,"1,020.50",868.2,832.9,"1,176.00",983.5,"1,278.10","1,202.80","1,181.50","1,185.60",920.7,"1,073.70",981.6,28038.5459,32174.222
228223,990.5,691.3,774,"1,129.20",852.9,"1,023.70",961.5,740.2,851.9,"1,119.80","1,061.50",933.8,28177.9909,32457.5409
228229,"1,142.10",907.6,934.8,"1,264.00","1,068.00","1,486.50","1,429.50","1,732.10","1,567.70","1,343.80","1,447.80","1,305.70",28294.6735,32634.9928
228232,"1,827.40","1,302.80","1,438.00","2,386.50","1,834.30","2,110.30","1,925.00","1,775.50","1,925.50","2,258.90","2,226.00","2,092.40",28379.3586,32739.8059
228238,522.7,456.8,440.2,575.9,486.6,586.9,556.4,546.3,574.9,572.1,585.3,592.8,27971.1791,32014.9218
228239,756.2,529.4,592.2,766.8,599.4,679,761.2,709.8,734.7,772.8,728.7,578.2,28378.8235,32740.1914
228305,869.9,643.4,643,850,851.5,928.1,911.1,858.4,848.3,891.5,884,796.4,28693.0609,32269.4477
228307,377.7,263.9,315.6,474,379.8,446.7,406.9,469.3,454.6,378.1,403.3,359.5,28641.2992,32333.1598
228313,775.8,554.5,591.2,927.2,733.9,855.1,795.7,643.5,716,701.5,723.1,655.8,28522.1465,32384.5507
228314,"1,002.00",792,847.8,"1,359.30","1,055.70","1,202.60","1,140.70","1,096.20","1,084.60","1,239.00","1,191.00","1,087.50",28474.2185,32383.9502
228337,s,s,s,s,s,s,s,s,s,s,s,s,28148.431,31880.2018
228338,s,377,s,440,s,s,s,s,s,s,s,s,28144.294,31887.8034
228369,s,s,s,s,s,s,s,s,s,s,s,s,29816.7223,31686.8082
228414,s,s,s,s,s,s,s,s,s,s,s,s,29798.9229,31810.4953
228417,s,s,s,s,s,s,s,s,s,s,s,s,,
228421,232.8,380.7,569.7,451.8,484,392.3,419.8,446.5,591.5,494.5,385.7,408.7,29832.3596,31813.196
228450,s,s,s,s,s,s,s,s,s,s,s,s,29452.8548,31609.7672
228457,431.1,473.9,494.7,424.8,449,522.4,610.3,628.8,607,587.6,570.5,620.8,29403.3216,31530.7746
228459,418.9,484.4,523.9,464.3,540.4,557.5,663.6,622.7,617.3,601.3,502.9,567.8,29442.2302,31433.6752
228462,361.6,497.2,629.3,550.9,491.9,575.3,571,578.4,557.4,571.9,605.3,612.6,29454.6887,31487.0344
228463,349.8,459.1,455,408.4,516.2,468.1,537.4,533.9,508.1,491.7,500.3,576.9,29406.4931,31479.6035
228464,532.8,639,688.6,621.8,802.3,743.5,733.2,812.3,706,762.3,776.7,792.8,29599.8645,31325.4482
228484,s,s,s,s,s,s,s,s,s,s,s,s,29793.1788,31856.4042
228485,203.1,260.4,356.7,291.9,339.1,327.2,363.2,380,396.7,366.8,375.2,409.8,29765.7681,31823.5509
228487,s,s,s,s,s,s,s,s,s,s,s,s,29781.7301,31862.9361
228490,294,331.1,423.5,380.5,446.1,451.2,425.7,439.2,466.2,481.1,458,485.6,29718.2526,31854.4666
228491,257.9,338.2,377.8,325.6,485,411.5,472.6,454,418,405.4,427.4,463.1,29721.1242,31851.1176
228492,342.2,414.3,466.1,428.6,525.7,474.9,521.2,546.5,485.4,483.2,480.4,493.6,29712.7426,31789.6125
228493,316.1,405.2,396.3,394.3,483.2,444.8,402,445.8,532.4,515.5,491.2,499.1,29715.571,31767.3406
228495,298.1,374.2,429,385.4,462.1,412.4,473.5,460,402.9,417.3,443.4,438.9,29760.2005,31761.1177
228511,"1,024.60","1,184.70","1,206.40","1,207.50","1,392.40","1,341.20","1,468.30","1,311.80","1,330.80","1,256.80","1,220.60","1,414.40",28338.3734,32022.3448
228512,616.6,874.8,871.9,839.3,"1,125.10","1,087.30","1,118.60","1,145.00","1,089.00",972.8,960.2,"1,115.00",28327.4612,32065.4782
228513,534.3,222.1,418.3,508.1,375.8,501.5,529.3,496.7,481.2,529.9,540.1,506.7,28318.8303,32112.902
228514,"1,008.90","1,014.20",953.3,"1,984.20",521.9,s,-,-,-,-,-,-,28319.4604,32144.349
228519,"1,334.40",861.6,961.3,"1,445.70","1,190.20","1,325.40","1,287.00","1,083.40","1,178.20","1,399.40","1,383.70","1,167.60",28237.8971,32307.7272
228575,605.1,410.8,470.3,661,573,646.9,583.6,632.2,607.9,653.7,591.1,513.9,28737.4588,32482.1261
228576,728,587.8,659,850.3,723.5,773.9,782.7,932.4,868.9,652.2,801.2,788.3,28761.5556,32368.5311
228577,"1,017.30",905.9,854.7,"1,325.90",998.8,945.1,"1,202.10","1,076.00","1,123.40","1,104.00","1,132.00",883.1,28743.5398,32443.9405
228598,242.1,264.2,261.7,297.2,391.6,323.4,315.3,372,381.2,369.1,380.3,381.7,28978.1148,32794.2189
228599,638.5,715,635.9,738.4,979.7,807.3,765.5,920.7,831.4,903.5,"1,039.30",987.4,28923.3745,32797.3617
228600,217.6,221.7,251.9,234.8,259.7,259.3,278.5,302.2,326.8,277,256.5,275.9,28975.8523,32754.0485
228634,s,s,s,s,s,s,s,s,s,s,s,s,28997.8251,32715.4147
228678,s,s,s,346.1,336.4,372.2,707.4,664,788,848.2,728.9,635.3,29816.4751,31874.5459
228686,333,533.5,599.7,562,737.8,648.8,789.2,867.9,848.1,930.6,944.4,"1,007.00",29798.6494,31887.8814
228687,412.8,616.8,795.6,646.8,799.9,696.1,738,736.6,701.8,867.3,645.7,685.6,29620.1602,32064.6103
228697,214.4,259.4,333.6,310.4,366,329.6,311.3,351.7,362.4,354,333.7,314.7,29598.5979,32088.6176
228710,-,-,-,-,-,-,-,-,s,s,s,s,29560.4138,32106.3673
228711,s,s,s,s,s,s,s,s,s,s,s,s,29541.4602,32120.5387
228712,s,s,s,s,s,s,s,s,s,s,s,s,29533.9167,32124.706
228714,s,16.7,33.7,39.3,95.4,124.3,278,285.5,290,282.4,299.9,321.3,29476.6938,32094.1008
228719,421.7,470.9,525.7,506.9,674.9,618.9,571.7,630,572.3,582.3,555.8,518.7,29524.3435,32140.0267
228725,s,s,s,s,s,s,s,s,s,s,s,s,,
228726,s,s,s,s,s,s,s,s,s,s,s,s,,
228727,s,s,s,s,s,s,s,s,s,s,s,s,,
228728,s,s,s,s,s,s,s,s,s,s,s,s,,
228867,279.9,342.7,354.7,380.2,491.3,406.8,414.4,465.3,463.9,446.7,454.4,437.7,29166.0253,32829.7496
228946,s,s,s,s,s,s,s,s,s,s,s,s,28197.0646,31975.6939
229001,646.7,408.7,452.6,726,559.2,839.1,700.7,712.4,690.6,648.8,699.6,635.8,28065.8179,32026.3579
229006,931.1,701.8,675.5,919.1,753.1,965.4,913.7,995.1,968.8,970.4,972,818,28114.085,32029.7122
229012,657.1,495.1,512.4,842.7,626.3,861,688.2,682.1,729.9,599.7,696.6,531.4,28144.9347,32065.054
229017,835.4,554.3,641.7,960.7,806.8,928.5,908.8,834.8,891.3,922.9,906.9,737.5,28179.6767,32036.0927
229103,s,s,s,s,s,s,s,s,s,s,s,s,29074.6536,32832.3646
229117,s,s,s,s,s,s,s,s,s,s,s,s,29035.0117,32809.0269
229119,s,s,s,s,s,s,s,s,s,s,s,s,29077.8412,32808.2052
229120,s,s,s,s,s,s,s,s,s,s,s,s,29035.4554,32802.9463
229127,s,s,s,s,s,s,s,s,s,s,s,s,29079.4389,32796.1155
229131,s,s,s,s,s,s,s,s,s,s,s,s,29080.2355,32790.0769
229157,757.7,575.4,646.5,"1,027.90",738,729.4,771.6,800.1,816.9,796.7,794.9,755.4,28571.8442,31772.1189
229158,621.1,515.7,525,766.7,607.1,732.2,687.7,667.7,674.2,732.8,728.7,623.2,28553.6263,31794.9281
229159,912.6,644.5,695.4,822.6,729.8,868.1,767.7,756.1,751.4,797.8,807.8,687.3,28551.5656,31721.0792
229160,615.9,453.5,417.8,633.6,544.3,620.3,604.4,817.6,738.6,731,724.8,582.6,28602.2805,31705.3479
229161,859.2,631,656.4,"1,002.30",751.6,969.1,929.1,918.3,916.8,916.3,914.3,783.5,28564.3444,31839.6181
229215,s,s,s,s,s,s,s,s,s,s,s,s,29118.366,32705.8117
229234,719.9,891.9,864,872.1,766.2,806,855.2,989.1,815.1,"1,434.10","1,111.00","1,027.10",29543.2634,31334.2076
229236,411,485.6,464.9,416.6,459.1,467,560.2,528,477,465.6,457.1,465.6,29518.4445,31351.8438
229239,180.5,221.4,215.2,222.5,357.8,330.2,336.3,374.4,317.6,299.4,325.2,317.4,29406.6042,31419.3653
229307,s,s,s,s,s,s,s,s,s,s,s,s,28665.901,31607.3115
229318,s,s,s,s,s,s,s,s,s,s,s,s,28671.7688,31646.9257
229326,s,s,s,s,s,s,s,s,s,s,s,s,28676.9615,31666.9749
229329,s,s,s,s,s,s,s,s,s,s,s,s,28658.1634,31732.934
229383,s,s,s,s,s,s,s,s,s,s,s,s,28717.7248,31823.7665
229386,s,s,s,s,s,s,s,s,s,s,s,s,28718.8579,31832.032
229390,s,s,s,s,s,s,s,s,s,s,s,s,28716.0237,31839.9884
229391,531.5,393.4,445,538,571.6,712.3,786,876.4,949.4,"1,007.00",979.3,"1,013.30",28658.5377,31932.2901
229392,s,s,s,s,s,s,s,s,s,s,s,s,28713.9958,31845.5626
229393,s,s,s,s,s,s,s,s,s,s,s,s,28715.5306,31846.0593
229395,s,s,s,s,s,s,s,s,s,s,s,s,28714.5708,31852.0988
229397,s,s,s,s,s,s,s,s,s,s,s,s,28712.602,31857.6744
229401,496.6,377.2,428.6,"1,031.10",818.5,772.6,856.6,714.7,928.4,875.3,871.7,934.4,28639.1401,31967.9989
229408,s,s,s,s,s,s,s,s,s,s,s,s,28655.1377,32035.2173
229414,"1,522.80","1,406.70","1,267.30","1,444.90","1,311.10","1,706.70","1,609.40","1,321.90","1,542.20","1,128.30","1,388.50","1,265.00",28710.7833,31908.5641
229417,"1,341.80",921,"1,005.80","1,601.50","1,260.30","1,686.50","1,548.50","1,164.30",970,"1,149.30","1,077.30","1,544.50",28705.6014,31941.4049
229418,"1,433.00","1,012.00","1,129.00","1,205.50","1,022.80","1,548.80","1,380.30","1,948.80","1,653.50","2,102.30","1,909.00","1,546.30",28705.6014,31941.4049
229420,789.7,971.7,783,"1,516.70","1,111.70",962.7,"1,089.70","1,420.30","1,255.00","1,577.70","1,439.70","1,533.70",28699.3361,31990.803
229421,s,s,s,s,s,s,s,s,s,s,s,s,28700.9477,31997.7432
229422,900,499,602.3,"1,165.00",886,"1,051.70","1,018.30","1,251.70","1,135.00","1,174.50","1,253.70",869.3,28699.6534,32005.3727
229423,932.3,911.3,819.3,"1,123.30",939.3,"1,093.70","1,068.30","1,130.30","1,099.30","1,054.30","1,094.70",815,28699.1236,32011.1366
229491,687.4,567,598.9,811.8,715.8,845,798.1,702.4,807.1,874.9,805,773.7,28814.333,32246.7548
229516,335.6,247.8,269.7,384,325.4,358,359.9,402,386.3,414,417.4,313.9,28794.0288,32299.3736
229538,495.3,559.6,442.5,465.5,743.8,609.7,575.3,604.2,596.1,616.6,622.8,671.3,27522.1814,32261.2145
229543,"1,502.20","1,705.00","1,470.40","1,493.70","2,218.00","2,148.30","1,522.40","1,701.80","1,827.70","1,763.70","1,743.70","2,039.20",27748.1329,32239.6704
229544,"1,474.00","1,772.20","1,482.30","1,497.20","2,404.90","1,893.50","1,665.20","1,731.40","1,771.00","1,667.10","1,826.40","2,038.20",27809.6786,32382.2735
229545,"1,102.30","1,266.40","1,024.50","1,064.60","1,739.90","1,425.60","1,253.10","1,379.80","1,335.00","1,220.70","1,317.10","1,433.80",27666.895,32254.7333
229546,"1,500.60","1,678.40","1,430.20","1,552.90","2,204.20","1,864.90","1,667.60","1,869.70","2,290.10","2,028.60","2,232.00","2,308.40",27702.1511,32308.3961
229571,313.4,564.2,204.5,452,592.2,565.1,590.6,627.3,733.2,631.2,579.3,676.4,27811.2012,32125.7378
229594,838.7,950.7,841.5,905,"1,131.60",977.7,"1,222.80","1,143.00","1,038.10","1,243.30","1,025.10","1,166.10",27572.4386,32211.1592
229618,-,-,2.9,46.3,37.9,92.4,110,253.2,225.8,261.7,342.1,393.3,28867.8778,31771.0639
229619,73.9,145.4,171.8,270.2,239.7,368.9,341.6,454.3,425.5,398.5,402.6,369.1,28833.0605,31810.3243
229620,99.5,139,158.1,266.9,253.7,461.6,406.2,424.1,403.9,460.9,434.1,365.9,28819.9175,31834.9064
229622,694.7,512.8,533.8,740.4,610,696.2,677.9,757.4,769.4,693.3,729.2,683,28841.2546,31897.7072
229623,658.1,506.6,493,699.9,586.6,807,781.7,782.8,777.1,976.3,945.3,778.3,28814.8122,31932.1317
229624,946.2,674.4,711.5,"1,018.50",863.5,"1,066.70",985.7,883.9,969.6,764.5,897.7,912.6,28798.3053,31984.2567
229626,802.1,584.9,577,784.6,641.6,800.8,830.1,815.7,773.3,718.4,783.1,589.5,28828.6743,32044.3023
229627,"1,079.50",868.2,875.6,"1,162.60","1,009.40","1,115.70","1,156.60","1,056.50","1,094.80","1,118.40","1,120.10",978.8,29034.1146,32395.002
229628,676.5,533.9,589.2,809.1,694.7,767.9,789.1,806.3,776.8,855.8,845.9,746.6,29094.2173,32468.5585
229629,367,143.7,166.3,180.5,120.3,185.2,129.1,95.5,113,83.3,139,140.8,28851.125,32123.5952
229630,91.5,189.3,131.8,277.3,243.7,376.2,330.1,424.3,405.2,391.4,403.3,379.7,28810.2905,31860.274
229631,98.9,153.8,186.8,301.1,270.2,462.1,417,437.2,458.3,443.3,458.2,444.7,28802.2715,31886.5181
229632,126.1,s,225.9,385.6,314.6,527,539.9,628.9,644.2,559.5,662.3,648.2,28861.4115,31861.215
229633,97.7,132.5,294.8,453.8,385,516.9,569.6,611.5,640.7,722.8,675.7,557,28867.2625,31824.8931
229657,631.8,768.8,497.7,459.8,741.7,682.2,906.8,786.5,804.6,700.9,754.1,875.6,28489.1486,31839.9102
229658,503.4,382.1,451.4,591.8,504.5,605,568.9,584.2,601.8,554.7,558.8,551,28457.7702,31900.8369
229660,680,531.9,535.6,709.8,580.6,688.4,627.1,665.8,677.1,692.4,724.9,689.3,28509.976,31900.1804
229661,"2,477.40","1,688.20","1,816.90","2,855.40","2,294.70","2,620.50","2,694.80","2,342.20","2,700.60","3,096.20","2,620.20","2,697.90",28481.5953,31953.906
229664,917.1,"1,124.70",905.3,928.9,"1,159.20","1,140.00","1,108.60","1,124.50","1,099.60","1,043.50",935.6,"1,119.70",28409.1002,32054.3009
229666,817,950.4,977.6,917,"1,139.60","1,053.60","1,177.40","1,138.80","1,079.90","1,022.30","1,035.50","1,212.00",28392.2721,32130.9336
229668,749.3,889.1,838.9,815.9,"1,208.60","1,076.60","1,044.10","1,089.70","1,062.10","1,003.10","1,073.00","1,163.70",28352.7561,32205.1034
229675,907.1,663.4,673.4,861.9,725.7,871.9,860.5,776.5,796.4,932.7,892.2,670.5,28301.6792,32378.3812
229681,954.5,"1,216.50","1,330.80","1,211.10","1,211.40","1,184.10","1,210.40","1,203.50","1,282.90","1,153.70","1,117.10","1,297.30",28283.6606,32439.5141
229716,s,s,s,s,s,s,s,s,s,s,s,s,28400.5558,32313.9439
229717,978.8,"1,424.80","1,611.20","1,511.20","1,962.00","1,826.90","1,861.80","1,930.90","1,820.30","1,724.20","1,720.70","1,986.30",28424.203,32349.3866
229719,327.3,441.4,515.9,464.8,502.6,503.5,505.6,577.8,676.8,538.6,515.2,666.4,28355.8912,32479.3756
229720,340.9,568.2,626.6,516.3,695.4,740.1,841.7,774.7,"1,015.90",853.1,683.6,822.5,28522.225,31853.7073
229721,"2,237.80","1,621.20","1,704.80","3,049.00","2,276.40","2,567.70","2,678.60","1,986.20","2,993.00","2,380.10","2,300.00","2,128.20",28318.7949,32260.9698
229740,378.4,271.2,516.4,682.9,614.3,831.9,716.6,992.3,"1,034.40","1,214.80","1,336.10","1,220.90",28678.0892,32095.8399
229741,"1,141.50",763,854.1,"1,314.60","1,030.80","1,193.30","1,145.40","1,048.10","1,272.70","1,356.60","1,332.60","1,090.30",28711.9904,32139.1855
229742,480.5,392.9,379.3,562.8,456.2,581.8,532.6,476.7,466.7,604.5,556.4,377.1,28681.9084,32150.4009
229743,-,-,-,-,-,-,-,-,26,368.7,313.7,105.2,28712.0083,32192.885
229744,608.5,277.4,386.6,540.8,502.4,728.3,606.1,479.3,527.2,739.9,600.1,586.6,28516.7648,32317.9691
229745,940.5,722.3,710.2,"1,152.10",933.6,"1,185.00","1,106.30","1,025.30","1,000.30",939.1,"1,087.90",913.7,28596.0262,32322.8558
229746,456.7,473.3,537.7,700.2,560.1,745.5,754.5,833.1,779.8,696.7,751,670.5,28561.4614,32328.1047
229747,279.5,258.7,332,440.6,371,482.6,445.8,507.2,452.3,401.9,442.7,372.6,28552.6792,32367.128
229768,"1,261.10","1,046.10",991.1,"1,401.90","1,157.80","1,367.20","1,375.80","1,178.70","1,244.40","1,377.30","1,247.30","1,291.40",28566.9706,32085.9371
229774,841.7,604.3,646.3,929.7,777.5,"1,003.50",926.7,593.7,768.3,823.5,919.2,876.7,28642.0846,32228.2455
229775,819.4,717.6,715.2,"1,019.70",846.2,"1,035.30",894.4,918.7,870.7,926.9,947,955.4,28599.4735,32277.4714
229784,8.7,15.9,26.9,82.4,63.7,109.3,118.9,151.9,161.2,137.6,156,158.7,28562.6823,32278.8154
229790,966.4,568,680.5,"1,126.40",840.5,881.8,"1,068.90","1,152.90","1,062.80","1,718.80","1,433.50",947.4,28517.2278,32225.0465
229808,703.8,270.4,478.9,913.8,649.2,785.3,691.3,839.8,834.1,541.4,699,749.2,28574.4821,32183.7843
229809,408.5,316.2,325.5,469.1,384.8,429.9,443.8,468.4,430.5,392.3,419.6,433.8,28580.681,32175.8816
229811,931.5,713.5,707.4,982.6,836,"1,198.80","1,042.80",842.9,985.6,"1,121.50","1,027.10",971.6,28536.6652,31989.7335
229813,"1,043.20",832,"1,078.30","1,356.20","1,131.10","1,349.80","1,072.30",979.4,"1,148.30","1,132.70","1,118.80","1,099.80",28610.7485,31980.4382
229814,639.5,469,473,720.8,574.2,738.1,657.6,687.8,681.3,628.1,691.5,560.7,28615.3635,32016.6301
229815,"1,031.10",751.4,825.9,"1,189.00",963.3,"1,027.30","1,113.10","1,159.60","1,084.20","1,314.10","1,138.20","1,041.70",28498.822,32098.5721
229816,807,604.2,700.7,984.3,788.7,920.3,905.7,980.9,913.8,852.5,925.6,818.7,28539.3166,32128.0796
229860,s,s,s,s,s,s,s,s,s,s,s,s,28982.9471,32676.6376
229862,s,s,s,s,s,s,s,s,s,s,s,s,28974.3383,32682.4134
229920,605.2,518.5,542.3,631.2,549,713.9,665.5,645.5,675.3,664.3,669.5,623,28343.8135,31921.6734
229922,864.7,923.1,835.6,844,"1,101.70","1,050.10","1,344.60","1,206.40","1,205.30","1,110.10","1,108.20","1,295.10",28388.7556,31843.2754
229953,721.9,670.6,619.6,774.6,663.6,675.4,646.7,552,570.8,634.9,615.2,592.7,28565.6168,32514.1206
229954,585.5,743.9,617.4,633.5,597.9,682.6,672.5,769.4,718.9,592.1,666.3,577.4,28645.7083,32440.4073
229955,676.4,616.3,600.4,731.2,624.6,649.9,665.4,381.8,499.6,668.2,604.4,614.7,28570.5511,32441.0952
229975,268.7,365.8,464.5,379.3,455.9,423.5,493.5,510.7,474.5,488.6,512,486.3,29565.1622,31545.7835
229976,340.1,374.3,357.6,349.8,508,418.3,396.5,486.8,446.5,531.2,545.2,552.8,29604.7971,31510.3933
229979,285.6,418.7,482.3,387.3,538.9,485.6,517.5,525.3,447,491.6,503.8,527.1,29586.0872,31529.7234
237973,"1,384.20","1,136.40","1,220.60","1,461.20","1,349.00","1,320.70","1,340.40","1,214.50","1,397.70","1,280.80","1,404.70","1,226.60",27820.7355,31797.1799
237988,494.5,605.3,491.5,521.6,832.4,712,722.2,724,692.3,674,803.5,765,28568.646,30727.3685
237990,481.8,669.1,605.8,615.3,996.7,914,"1,004.80",966.4,910.4,852.5,967,941.9,28527.4842,30727.2819
238002,541.7,562.9,505.8,537.5,717.8,559.3,685.7,680,550.4,596.4,659.1,595.6,28785,30635.2177
238004,634.9,592.1,640.4,646.4,599.4,557.6,547,591.1,577.4,576.6,653.2,570.3,28766.0296,30621.5363
238008,519.4,533.3,476.8,446.1,579.7,525,903.9,771.9,649.8,679.6,756,698.2,28766.0296,30621.5363
238010,334.9,322.4,313.7,329.8,440.1,339.8,417.9,399.4,360.2,357.7,400.1,372,28803.5218,30609.0959
238011,232.5,220.6,231.7,242.6,338,253.7,312.9,317.9,306.9,265.8,333.4,312.2,28821.7169,30592.7964
238012,s,s,s,s,s,s,s,s,s,s,s,s,28716.7615,30678.9487
238013,s,s,s,s,s,s,s,s,s,s,s,s,28721.1033,30674.8912
238014,s,s,s,s,s,s,s,s,s,s,s,s,28724.6556,30670.369
238015,s,s,s,s,s,s,s,s,s,s,s,s,28728.5364,30665.7001
238016,s,s,s,s,s,s,s,s,s,s,s,s,28732.8198,30661.8962
238017,s,s,s,s,s,s,s,s,s,s,s,s,28737.0686,30657.9201
238018,s,s,s,s,s,s,s,s,s,s,s,s,28741.2191,30653.913
238019,s,s,s,s,s,s,s,s,s,s,s,s,28745.2171,30650.4106
238020,s,s,s,s,s,s,s,s,s,s,s,s,28749.0026,30646.6045
238021,s,s,s,s,s,s,s,s,s,s,s,s,28752.1385,30641.1414
238022,s,s,s,s,s,s,s,s,s,s,s,s,28756.8725,30637.8021
238023,s,s,s,s,s,s,s,s,s,s,s,s,28761.0778,30634.4584
238024,s,s,s,s,s,s,s,s,s,s,s,s,28765.2027,30630.7232
238026,444.1,399.5,367.3,398.3,556.5,452.9,546.8,526.7,531,531.9,540.3,486.8,28766.0296,30621.5363
238060,s,s,s,s,s,s,s,s,s,s,s,s,29050.1035,30698.6282
238096,963.7,"1,071.20","1,091.50","1,081.60","1,207.90","1,055.90","1,372.70","1,415.80","1,076.60","1,190.90","1,593.10","1,370.20",28245.6808,30984.3901
238099,s,s,s,s,s,s,s,s,s,s,s,s,28223.6064,31054.7402
238101,573,558.3,772,676.5,868,686.5,516,642.5,842.3,718.5,922,767.5,28202.7104,31079.9881
238103,446.5,624,415.3,528.3,742,564.5,584.8,614.3,738.8,654.8,754,659,28202.7104,31079.9881
238107,491.7,534.5,545.4,557.4,731.8,517.4,710.9,655.3,579.3,611.1,690,586.8,28301.9724,31060.5775
238108,396.5,479.1,519.1,512.4,697.7,545.7,664.8,700.1,696.2,662.6,781.3,664.4,28226.8902,31196.1757
238111,"1,277.30","1,456.80","1,448.00","1,477.00","1,810.30","1,461.00","1,647.80","1,661.50","1,679.30","1,616.50","1,680.50","1,542.30",28278.0052,31103.2751
238112,561,886.4,856.8,59.4,s,290.2,281,305.2,"2,002.40","1,371.00","1,121.00","1,083.20",28264.7887,31129.1968
238113,"1,132.60","1,079.60","1,051.80","1,170.50","1,437.60","1,140.20","1,514.40","1,357.10","1,124.50","1,210.60","1,528.60","1,331.90",28347.1117,31144.6743
238118,427.1,459,430.6,439.5,669.5,519.2,676.8,639.2,624.2,597,627.4,504.7,28299.825,31100.4555
238120,403.5,423.8,437.5,370,415,386.2,693.3,524.1,565,566.7,729.4,606.4,28328.3389,31097.4502
238126,247.5,262.3,257.7,259.3,317.7,257,314.4,294.7,225.2,246.5,275.7,250.1,28380.9556,31079.0026
238140,596.4,600.7,573.1,582.1,743.9,598.3,818,797.1,668.4,688.6,765.6,682.9,28428.4626,31139.2056
238141,"1,080.00","1,131.30","1,182.70","1,108.00","1,315.30","1,032.60","1,381.30","1,235.80","1,121.00","1,236.00","1,444.60","1,224.00",28287.0963,31197.1395
238142,"1,021.00","1,068.80","1,106.70","1,120.20","1,647.60","1,299.80","1,736.00","1,594.90","1,358.80","1,468.00","1,482.50","1,331.60",28396.7691,31012.6454
238143,955.9,871.3,884.5,932.5,"1,146.00",872.4,"1,005.90","1,001.20","1,052.80","1,005.50","1,022.20",939.9,28193.3966,31137.509
238144,720.7,688.8,688.6,667.8,832.4,698.4,752.8,784.1,732.6,721.9,886.2,821.4,28212.2445,31127.4491
238145,"1,045.70",969.8,835.2,917.8,"1,185.90",892.3,"1,149.00","1,002.50",898.3,938.7,"1,117.40",972.9,28212.2445,31127.4491
238212,431.3,540.6,559.5,493.3,721.8,620.6,639.9,718.5,722,667.7,673,678,28559.5398,30370.7649
238213,737.2,907.3,892.3,925.1,"1,455.00","1,226.40","1,238.10","1,259.00","1,356.60","1,198.20","1,333.60","1,309.40",28522.245,30308.4094
238214,474.2,606.1,653.4,585.4,809.7,736.6,774.2,744.4,655.3,624.6,828.7,785.2,28510.4429,30250.2774
238215,575.8,867.5,"1,019.30",907,"1,444.00","1,164.70",777.7,987.3,491.7,680.7,897.7,829.3,28510.4429,30250.2774
238216,444.7,677.8,643.8,627.4,971,846.8,808.9,803.1,806.4,809.7,964.8,917.3,28472.2366,30290.442
238237,423.2,535.4,514.3,481.4,601.7,566.2,585.3,533.2,631,588.8,654.4,782.4,28721.8554,30369.5074
238247,502.3,697.2,784.5,709.6,946.8,853.9,948,917.5,951.9,877.8,"1,007.80","1,013.70",28447.8703,30297.1613
238250,329.8,454,450.6,414.4,716.4,607.7,598.3,583.2,576.6,562.5,606.8,591.7,28501.1191,30390.1346
238251,756.6,907.7,777.9,797.3,966.6,905,"1,082.80","1,020.00","1,007.20",933.3,721.7,990.3,28886.42,30403.9337
238252,805.5,910.4,947,887.9,"1,084.60","1,033.40","1,067.10","1,050.70",878.5,855.6,902.9,968.7,28651.4486,30277.0613
238255,496.8,614.2,562,547.4,835.4,767.2,696.6,679.3,652.7,619.9,710.5,698.4,28406.5215,30458.8574
238257,549.7,787,820.1,764.2,"1,108.30","1,017.90",977.7,"1,009.60","1,019.40",930.2,"1,131.10","1,083.50",28362.1937,30373.5151
238258,387.3,473.5,462.6,440.7,733.9,637.3,641.6,616.6,600.9,563.2,607.9,631.7,28342.3985,30493.669
238274,538.2,606.9,654.4,640.4,911.1,695.9,830.9,802.5,775.3,764.9,767.1,717.3,28994.0005,30569.2559
238275,493.1,595,643.8,657.2,818.7,658.3,915.8,827.4,707.9,744.5,902.3,762.9,28944.5218,30610.5309
238283,s,s,s,s,s,s,s,s,s,s,s,s,28994.0248,30680.2615
238284,s,s,s,s,s,s,s,s,s,s,s,s,29031.6652,30703.1016
238286,s,s,s,s,s,s,s,s,s,s,s,s,29027.7094,30706.2697
238288,s,s,s,s,s,s,s,s,-,-,-,-,29024.1707,30709.6511
238291,-,-,-,-,-,-,s,24.6,99.7,169.1,247.1,206.7,28982.3076,30687.4541
238296,-,-,-,s,s,s,s,s,s,s,s,s,29013.8342,30728.2039
238297,s,s,s,s,s,s,s,s,s,s,s,s,29010.3884,30731.979
238299,s,s,s,s,s,s,s,s,s,s,s,s,29002.9098,30730.0335
238300,s,s,s,s,s,s,s,s,s,s,s,s,29003.906,30738.399
238306,817.3,978.2,s,779.5,"1,082.60",870.3,753.4,796.2,"1,077.30","1,006.70",981.1,881.2,28900.062,30785.2154
238307,570.4,651.4,637.7,648.4,887.7,705.6,781,771.1,640.5,710.8,901.4,769.1,28832.6788,30738.0916
238309,634.6,658.6,605.3,621,861.7,682.2,779.4,733.1,671.5,694.6,884.7,795.3,28749.2782,30788.6325
238322,156,146.2,497.3,253.8,270.2,197.6,266.7,404.5,347.8,359.2,493.5,398.8,28728.1178,30899.3282
